ProductId,BestSummary,avg_score
B006VRTQW4,Possibly my Favorite K-Cup,4.420289855072464
B006VRTQYC,One of the top two brands of Decaf K-Cups,3.727272727272727
B006VRTQZG,"This is ""the one""",4.3931623931623935
B006VRTR0K,"Good dark, rich coffee for breakfast time",4.534883720930233
B006W5WAL4,"Not as healthy as plain raisin bran, but sure tastes good!",4.1558441558441555
B006W5WBUO,Best.Cereal.Ever,4.461538461538462
B006W5WDS4,Healthy and great tasting!,3.6621621621621623
B006W5WET2,Contains GMOs! We say NO!,4.333333333333333
B006W5WGFE,Great Snack Bars for Weight Watchers!,4.142857142857143
B006W5WH5S,Yummy!!!!,4.535714285714286
B006W6YHHI,No savings in 36 oz. value pac,4.586956521739131
B006W6YHRS,No savings in 36 oz. value pac,4.586956521739131
B006W6YHV4,No savings in 36 oz. value pac,4.586956521739131
B006W6YHYQ,No savings in 36 oz. value pac,4.586956521739131
B006WJHOX4,Unacceptable ingredients,3.5161290322580645
B006WLNUWG,Rice Krispies Treats Cereal. Best Thing. EVER,4.640350877192983
B006WYSFZK,Love at first bite!  Tongue-puckering tang and crunch!,4.018348623853211
B006XYUS5O,For those  who like mild coffee,4.260869565217392
B006Y02OZO,Fantastic.,3.566666666666667
B006ZC3IHY,"Very, very disappointed",3.696969696969697
B006ZOWALM,Costa Rican Lizano Sauce,4.75
B006ZPJKZA,Amazing!,4.791666666666667
B006ZZC0FW,excellent,4.23404255319149
B0070SGNS8,Transcendental - you gotta try it.,4.697368421052632
B0075ALVJM,These are excellent authentic cheeses from italy.,4.538461538461538
B0075JTH7Q,"Engineered for Runners, Cyclists and Athletes of all types...",4.119760479041916
B0075JTJ42,"Decent, mild pre-workout from BSN",3.607142857142857
B00764BRS2,"They Leak, but...",3.953125
B00765PU2K,Fabulous Beans,5.0
B0076MLL12,Why can't anyone make a hot cocoa without sucralose/Splenda in it?,3.9598765432098766
B0076YVPD4,"Good product, but with one notable design flaw",3.75
B0076YVPFC,"Tasty & convenient but  at $3.21 a package, not the best value available",3.76
B0076YVPKC,non-diet 'diet food',4.115384615384615
B0076YVPLG,Not the worst thing I ever tasted.,4.0
B0076YVPWU,Good fairly healthy for on the go,3.75
B0077CVRVU,Rebranded 5 hour energy. Works great.,4.083333333333333
B0077MS56U,THESE ARE AMAZING,3.5833333333333335
B0078EZHZE,Awesome Quality,4.616438356164384
B0078TRYIW,Delicious and very healthy,4.826086956521739
B0078Y6CN0,Amazing aroma.,3.88953488372093
B0078Y6OX8,Amazing aroma.,3.88953488372093
B0079FMZ48,The real thing,4.6923076923076925
B007A1DNB0,just what I wanted,3.933333333333333
B007A3TBXM,awesome liquid smoke,4.9
B007ATOR2Q,For those  who like mild coffee,4.260869565217392
B007B2SYF8,The antidote for fussy eaters,4.0
B007B9EMHK,The Best Snack EVER?!?,4.5
B007BTKCRY,Devil Brownies,5.0
B007BTN97Y,Devil Brownies,5.0
B007FK3HHG,Nice Fresh Flavor. Low Calorie. I'll Be Back For More.,3.8
B007FK3JS8,fine substitute for the hard to find Senseo,4.565217391304348
B007FRAYKC,My Favorite Herbal Tea,4.916666666666667
B007FS8AL6,Better than candy!,3.0
B007GI1832,Cost?,4.6
B007GI8434,"Sticky, not for kids",4.636363636363637
B007GYQ6LA,NOT CRUNCHY,3.8208955223880596
B007HERNSO,Great cat food.  It's a keeper!,4.34375
B007HP6IDE,Makes a fantastic Caramel Matcha Latte!,4.826086956521739
B007HP6J9C,Makes a fantastic Caramel Matcha Latte!,4.826086956521739
B007HP6TVU,Makes a fantastic Caramel Matcha Latte!,4.826086956521739
B007I7YZJK,Beware Advertising!,3.74585635359116
B007I7Z3Z0,Beware Advertising!,3.74585635359116
B007IK5QZO,Really is Extra Virgin Olive Oil,4.6
B007JBO41E,Try these first ...,4.75
B007JFMH8M,Delicious,4.5826944140197154
B007JFMH96,Just make them yourself,2.988235294117647
B007JFMIWW,Stick with fruit or another healthy snack,3.4767441860465116
B007JFXWRC,YOU CAN NEVER GET A CUP OF TEA LARGE ENOUGH OR A BOOK LONG ENOUGH TO SUIT ME,4.2011494252873565
B007JHXQQC,This drink will blow your mind!!,4.666666666666667
B007JT7AEY,"Great for Normal Hair, Soothing to the Scalp",4.309523809523809
B007JT7AIA,Thick and Rich,4.172043010752688
B007JT7ARQ,A refreshing type of clean,4.481481481481482
B007JXVT3S,What A Surprise!,3.95
B007K449CE,Very good shampoo,4.175257731958763
B007KFHOGG,"Best coconut water ever, without a doubt!",4.2727272727272725
B007KIOBMS,get it for less,4.5
B007KNQJW8,"Received 6 expired K-cups, BUT....",3.4
B007KPWA8S,Who is going to offer a NO DECAF sampler?,3.5
B007KQAAH0,"Made from biirch, made in USA",4.8
B007L3NVKU,Truly delicious coffee!,4.355072463768116
B007M832Y4,11 Flavors!!,4.530612244897959
B007M832YY,"Not exactly like traditional potato chips, but a great substitute",4.310283687943262
B007M83302,"Not exactly like traditional potato chips, but a great substitute",4.310283687943262
B007M833A2,Yummy flavors!,4.2727272727272725
B007N04AF6,Tried them all and love them!! but price is too high,3.9285714285714284
B007N04AJ2,Tried them all and love them!! but price is too high,3.9285714285714284
B007N04AOW,"Too much filler material, but chocolate chip the best flavor",4.076923076923077
B007N04BY6,Tried them all and love them!! but price is too high,3.9285714285714284
B007N04BZA,Tried them all and love them!! but price is too high,3.9285714285714284
B007N68CC2,Delicious and at a great price,4.9
B007NIAQZQ,Convenient and Healthy,4.916666666666667
B007NIAR0K,This is a great snack for the whole family!,5.0
B007NIARSM,Convenient and Healthy,4.2
B007NIARUA,Good for you and Sweet,4.583333333333333
B007NRQ4O4,A Good Birthday Present Solution,3.6
B007OSBE1U,Good X-Bold Dark Roast for the Price,4.051724137931035
B007OSBEV0,Good X-Bold Dark Roast for the Price,4.051724137931035
B007OVX77G,Delicious and unique candies!,4.25
B007OXJJE4,Great way to start your day,4.243243243243243
B007OXJJPI,A Great Decaf Blend,4.410256410256411
B007OXJJQ2,Overpriced,4.44
B007OXJK1Q,Coffee Review,4.54054054054054
B007OXJK3Y,"Smells exactly like a Chocolate Glazed Donut, tastes like one if...",3.5660377358490565
B007OXJKCK,New Favorite Dark K-Cup,4.550724637681159
B007OXJKF2,Seriously Delicious!,3.576923076923077
B007OXJL0G,Delicious flavored coffee,4.139344262295082
B007OXJL8I,Long time coffee drinker,4.25
B007OXJLM4,Tastes like...,4.285714285714286
B007OXJLR4,pleased,4.285714285714286
B007OXJLZQ,"Great, mild decaf flavor!",4.27027027027027
B007OXJM6E,Too expensive on Amazon.com,4.0606060606060606
B007OXJMD2,My Favorite,4.5
B007PA30TG,"Not too weak, not too strong, it's juuuuuust right",4.243801652892562
B007PA30XC,"Good, solid blend that produces a decent cup",4.3
B007PA30XM,Love the size and the auto ship,4.545454545454546
B007PA30ZU,"""Tres intense"" K-cup blend stronger than the usual fare",4.4907063197026025
B007PA31TK,Great coffee at a great price!,4.352941176470588
B007PA32KI,Darker than expected,4.363636363636363
B007PA32L2,My favorite flavor so far...,3.9681274900398407
B007PA32OE,"A very nice, full flavored medium roast coffee",4.412790697674419
B007PA33KM,"This is hands-down, my favorite coffee on my Keurig coffee maker.",4.3515625
B007PA33MA,"Caffeine-sensitive? Try this steady, reliable friend.",4.53125
B007PA33NY,"This is good, but it's far from the best.",4.205980066445183
B007PA33QG,"Was a Little Worried, but it's Great!",4.125
B007PA34CE,"Good dark, rich coffee for breakfast time",4.534883720930233
B007PA34DI,My favorite Keurig coffee,4.846153846153846
B007PA34DS,Newman's Own special blend-decaf,4.195652173913044
B007PE7ANY,"Tasty, crunchy, nutty flavor that is not too sweet, and (YAY!) no corn syrup that is often (over)used in other snack bars.",4.401234567901234
B007POT6RM,Quaker has taken themselves out of the instant oats market,3.692982456140351
B007PUYTLY,Great for anxiety!,4.3125
B007PUYUG8,Great for anxiety!,4.3125
B007PUYV7G,Great for anxiety!,4.3125
B007QTQ95I,"Used to be super smokey, now more salty than smokey",4.125
B007R1PGVS,Good Energy with No Jitters for me,4.342465753424658
B007R4HG4K,Really good iced coffee!,4.0
B007R900WA,Practical and counter saving - LOVE it!,4.823529411764706
B007RLRCLK,Mild sweet tea,4.251461988304094
B007RTR898,Bad ingredients=bad shampoo,3.548076923076923
B007RTR89S,"Good, Standard Shampoo",3.8613861386138613
B007RTR8A2,Gives Back a Little Life to The Greys,4.183673469387755
B007RTR8AC,Not the greatest,3.968421052631579
B007RTR8AM,"Used once, wont finish the bottle But it might just be me",3.8214285714285716
B007RTR8T8,Not the Best Choice for Me,4.1313131313131315
B007RTR8TS,Mimics much more expensive conditioners,4.021505376344086
B007RTR8UC,"It's conditioner, alright.",4.031578947368421
B007RTR8UM,Works Well For Fine Hair,4.065934065934066
B007RTR8UW,"Pleasant smell, no waxy feel",3.847826086956522
B007RTR9DS,"Use Very Lightly! Or better yet, Save Your Money.",2.7795698924731185
B007RTR9E2,Not for every follicle...,3.86734693877551
B007RTR9FQ,Miraculous!!,4.197916666666667
B007RTR9G0,Mineral oil with fragrance,3.043010752688172
B007S6Y6VS,Awesome,4.3478260869565215
B007SI3WAM,Love it!!!,4.0
B007SMGN9A,Grose,2.608695652173913
B007TGDXMK,Great cup of coffee,4.143540669856459
B007TGDXMU,Solid Cup of Coffee!,4.517006802721088
B007TGDXNO,Not your usual looking k-cups,4.3478260869565215
B007TGO1TY,not just monk fruit,3.5531914893617023
B007TGO1U8,A fine new option for a low calorie sweetner,3.532258064516129
B007TJGY46,"Our favorite extra-bold K-cup--dark, rich, full-bodied",4.258205689277899
B007TJGY4Q,Nice strong cup 'o joe,4.314465408805032
B007TJGY5K,Great Decaf K-Cup,4.119496855345912
B007TJGY6O,Very Nice Medium Roast Flavor,4.3
B007TJGZ0Y,One of my favorite K-Cups,4.384615384615385
B007TJGZ18,Now THIS is coffee!,4.561797752808989
B007TJGZ4A,Great value and taste,4.188976377952756
B007TJGZ54,"Not too weak, not too strong, it's juuuuuust right",4.243801652892562
B007TJGZ5E,"A very nice, full flavored medium roast coffee",4.412790697674419
B007UL2910,Excellent Cocoa,4.03030303030303
B007UWNBYS,What's inside the jar?,4.5
B007VGFMEU,Exotic Sounding,4.68
B007W14RN6,Closest Thing to a Caramel Macchiato In Instant Form,4.0
B007WFQ4EM,Koma works and tastes great!!!,4.9
B007XSZWAK,Flavor????,3.125
B007Y59HVM,Great morning wakeup cup of coffee,4.363636363636363
B007Z5VNLI,Excellent and versitile tea,4.368421052631579
B007ZI1SKG,Excellent and versitile tea,4.368421052631579
B007ZVOU0I,This is made in China!,3.7
B0080YLBTM,Lovely air plants,4.5
B008114GDW,Great Breakfast flavor!,4.435483870967742
B00817GPWQ,Amazing aroma.,3.88953488372093
B0081X097M,FINALLY!!  I'm so glad to finally see this on Amazon!!,4.766990291262136
B0081XIA1E,Affordable Dog Puzzle!!!,3.549618320610687
B0081XIAOQ,Affordable Dog Puzzle!!!,3.549618320610687
B0081XIASW,Affordable Dog Puzzle!!!,3.549618320610687
B0081XIAUK,Affordable Dog Puzzle!!!,3.549618320610687
B0081XPTBS,Toxic Hexane in Formula???,4.181518151815181
B00823T1K2,Four Out Of Six Of My Cats Love It!,4.310344827586207
B0082PHH56,Best coffee replacement,4.333333333333333
B0083LJD1A,Mango - Limon!!!!,5.0
B0083QJU0O,Great maple syrup,4.46875
B0083QJU0Y,Grade A Amber,4.266666666666667
B0083QJU5O,REAL Maple Syrup,4.641025641025641
B0083QJU72,Grade B Organic,4.696969696969697
B0083QJUL8,Excellent Quality,4.415094339622642
B0083T5TAQ,Not a nice assortment,3.0454545454545454
B0083T6HC0,Believe the other reviewers: NOT AS DESCRIBED,3.6123348017621146
B008403820,Most delicious healthy alternative to a brownie,3.0
B008572JIG,Stanley wants seconds!,3.6923076923076925
B00859FH7O,Works great! But how does it compare to Solofill?.... Read on,4.9
B0085E7B8W,GRITS-Girls Raised In The South!!!,4.323529411764706
B0085G49YO,great taste,4.24
B0085G4A7U,great for yoga!,3.16
B0085G4ACA,Nutritional content of this brand does not live up to what's on the label.,4.431818181818182
B0085MLY5A,They Can Do Better,2.4390243902439024
B0085RSFES,I ate 2 cups of Grape-nuts today,4.64
B0085RVY0A,Love It.,4.333333333333333
B0085V3YFO,So many uses!,4.833333333333333
B0085YB426,excellent,4.23404255319149
B0085YB4DU,excellent,4.23404255319149
B00866AM2G,"Inconsistent! Some boxes good, some sour ***See appended note!",3.6621621621621623
B0086FQYAQ,Pu Era Tea Premium,4.545454545454546
B00876U540,Best.Cereal.Ever,4.461538461538462
B0087ACS5A,Love it!!!,4.0
B0087FJ23Q,Unacceptable ingredients,3.5161290322580645
B0087GG8OG,My new favorite but cheaper at the grocery store,4.304347826086956
B0087GGF62,Pike Place Roast Rocks..,4.0
B0087GGLSE,Overpriced,3.125
B0087GGS3W,"Wow, now THIS is coffee",4.4375
B0087GH4US,For those  who like mild coffee,4.260869565217392
B0088YBUOU,Yummy,4.107142857142857
B00897UVVE,I Love This Coffee!,5.0
B0089Q2A8M,What's Not To Love,4.8125
B0089Q2AAA,What's Not To Love,4.8125
B0089SPDUW,New Favorite Dark K-Cup,4.550724637681159
B0089SPDWK,WAY too expensive for the quality,4.055555555555555
B0089SPEM4,Love it but.......,4.5
B0089SPENI,"Delicious with 5 spice aromas, not full of sugar and cream",4.181034482758621
B0089SPEO2,Love it but.......,4.5
B0089X1L8U,Great Tea....Smooth,4.3478260869565215
B0089X2PM6,Mint tea for two,4.458333333333333
B008ADQOJA,Incredible matcha!,5.0
B008ADQOL8,Incredible matcha!,5.0
B008ADQONG,Incredible matcha!,5.0
B008ASM610,Best tasting coconut water ever!!,4.3
B008ATDIDE,Great Cereal,3.8859649122807016
B008AV5HLS,Transcendental - you gotta try it.,4.697368421052632
B008BLFCK8,Great for breakfast,4.534883720930233
B008BLFFAK,Old cereal,4.203703703703703
B008BLFHLM,No longer 100% Vitamins & Minerals,4.608695652173913
B008BLFJXI,"Easy, pleasant, high fiber intake; easier, more pleasant, higher gram count than Metamucil.  Rich, crunchie bran flavor!",4.080645161290323
B008BW2DNG,Good Bagged Pu-erh,4.6
B008BWJ6CW,Can't cook Japanese without it,4.0588235294117645
B008BY7NSE,"UPDATE 07/12:  OMG, this is AWESOME!!!! Finally a really good alternative to high fat peanut butter",4.642857142857143
B008BY7O9W,One word:  SMOOTHIES!,4.455696202531645
B008C2JCUW,Whoa...,3.5142857142857142
B008C8CRVC,Treat this product with respect!,4.0
B008CTBK7S,One word:  SMOOTHIES!,4.455696202531645
B008EG58V8,An Enjoyable Treat and Delightfully Crunchy Breakfast Cereal. Enjoy!,3.90625
B008EG59KS,Great taste but some unfortunate ingredients,4.3076923076923075
B008EG5ADY,Great finger food!!,4.314285714285714
B008EM51FA,Great Product.,4.476923076923077
B008F2K1YU,Works great! But how does it compare to Solofill?.... Read on,4.9
B008FHUCNU,"This is ""the one""",4.3931623931623935
B008FHUDW0,"This is hands-down, my favorite coffee on my Keurig coffee maker.",4.3515625
B008FHUFAU,Nice strong cup 'o joe,4.314465408805032
B008FHUGNQ,"Our favorite extra-bold K-cup--dark, rich, full-bodied",4.258205689277899
B008FHUKE6,Great value and taste,4.188976377952756
B008FHUQJA,"Good dark, rich coffee for breakfast time",4.534883720930233
B008FHUS3O,Possibly my Favorite K-Cup,4.420289855072464
B008GRIB0A,Amazing aroma.,3.88953488372093
B008GRONV6,"For more economical choice, check out Pill Pockets for CATS",4.598540145985401
B008GWNWI6,A Lot of Pasta Sause,4.5
B008HF0KS2,"Americans beware, curious labeling",3.8823529411764706
B008I1XPKA,"The BEST coffee you'll ever brew in your K-Cup brewer, hands down!",3.7152317880794703
B008I99CPO,Horrible,3.5714285714285716
B008IY5EGU,Sticking with original Pop Chips,3.6
B008J1HO4C,I cannot say enough good things about this stuff,4.682584269662922
B008JHROIM,My New Favorite Hot Sauce,5.0
B008JKSJJ2,Changed Formula,4.361038961038961
B008JKTH2A,Changed Formula,4.361038961038961
B008JKTTUA,Changed Formula,4.361038961038961
B008JKU2CO,Changed Formula,4.361038961038961
B008K9TDSS,WAY too expensive for the quality,4.055555555555555
B008K9TIU6,My favorite blend from Celestial Seasonings in K-Cups for convenience,4.5625
B008K9TJDM,"Finally, a reason to keep the Keurig!",4.4523809523809526
B008K9TOU0,Newman's Own special blend-decaf,4.195652173913044
B008K9TQPS,"Excellent coffee, price is too high",4.203389830508475
B008L9O0W6,"Great popcorn, not a great price",4.107142857142857
B008LUTRG4,Awesomesauce!,5.0
B008LUTRGE,Awesomesauce!,5.0
B008LWVTA4,Best Hair Oil!,4.0
B008M845PI,Whoa...,3.5142857142857142
B008MIGHFE,SUPER TASTY!,4.3
B008MMFDLE,Great for cooking with,4.761904761904762
B008MMJTKU,This is the best seaweed/salad!!!,4.818181818181818
B008MNDQ4O,Great to have in any kitchen,4.5
B008MNDQPI,Great to have in any kitchen,4.5
B008MPC2LK,A tender bean with many uses,4.181818181818182
B008MQ1AY4,What?  All These Folks Are Right?,4.791666666666667
B008MUOR9K,"Not real wasabi, but so what? Still great on sushi!",3.357142857142857
B008MXFV60,litchi gummies,4.461538461538462
B008NDSMT2,"Great popcorn, not a great price",4.107142857142857
B008NDSNAU,Hands down best popcorn you can get outside of a theater,4.9411764705882355
B008NDSNH8,Hands down best popcorn you can get outside of a theater,4.9411764705882355
B008O2EHNC,fine substitute for the hard to find Senseo,4.565217391304348
B008O3G25W,1 out of 2 dogs liked it!,3.5060240963855422
B008O3G2GG,1 out of 2 dogs liked it!,3.5060240963855422
B008O3G2K2,1 out of 2 dogs liked it!,3.5060240963855422
B008OX8KZM,litchi gummies,4.461538461538462
B008QLRHDS,Overpriced,3.125
B008QLRI4G,For those  who like mild coffee,4.260869565217392
B008QLRIQY,My new favorite but cheaper at the grocery store,4.304347826086956
B008QLRJH2,Smooth as silk,3.875
B008RB8V8C,Great tasting salt,4.636363636363637
B008RWUHA6,"Light, flavorful, healthy and satisfying",4.15593220338983
B008RWUKXK,"Light, flavorful, healthy and satisfying",4.15593220338983
B008TAWJ0W,Great tea but you need to know how to brew,4.107142857142857
B008VQ01Y0,Works great! But how does it compare to Solofill?.... Read on,4.9
B008XOKY1U,"Americans beware, curious labeling",3.8823529411764706
B008YA1DZE,ALMOST A DOLLAR A CUP????!!!!!!!!!,3.925925925925926
B008YA1LQK,Darker than expected,4.363636363636363
B008YA1NWC,New favorite K-Cup!!!!,4.458064516129032
B008YA1R8W,Simply the best at the best price!,4.642857142857143
B008YJ2322,"If you like your butt, don't eat a whole bottle.",4.866666666666666
B008Z4VAPM,Very good instant Tofu Miso Soup...,3.8181818181818183
B008ZRKZSM,Great flavor!,4.467741935483871
B0090OJ0OY,This hot mustard is friggin' awesome!,4.964285714285714
B0090X8IPM,"Smooth, Not Bitter, but Vanilla?",3.8132075471698115
B0090X8JUG,Error 404: Caramel flavor not found,3.0384615384615383
B0092VQKR0,Nothing short of amazing,4.923076923076923
B0092VQLZG,Nothing short of amazing,4.923076923076923
